date,open,high,low,close,volume
2004-06-25,0.154783,0.156541,0.15295,0.154707,329124000
2004-06-28,0.156923,0.157458,0.152798,0.153408,299376000
2004-06-29,0.154325,0.158909,0.153715,0.15868,363852000
2004-06-30,0.154478,0.158833,0.154478,0.156388,329268000
2004-07-01,0.158145,0.158375,0.148978,0.149207,505620000
2004-07-02,0.150811,0.150887,0.145998,0.147144,294948000
2004-07-06,0.145386,0.146915,0.136906,0.138511,575388000
2004-07-07,0.140268,0.143172,0.138511,0.139198,344136000
2004-07-08,0.1379,0.140192,0.134691,0.13492,430056000
2004-07-09,0.134767,0.13492,0.126592,0.129114,1114500000
2004-07-12,0.125523,0.129114,0.124454,0.126134,676044000
2004-07-13,0.127662,0.129878,0.12453,0.125905,567108000
2004-07-14,0.121474,0.124836,0.117883,0.120328,901608000
2004-07-15,0.12155,0.122849,0.118724,0.119487,611352000
2004-07-16,0.123154,0.123308,0.115973,0.115973,464700000
2004-07-19,0.116279,0.118571,0.114674,0.117272,461088000
2004-07-20,0.117195,0.120099,0.116049,0.11964,341544000
2004-07-21,0.121474,0.121627,0.112001,0.112382,613416000
2004-07-22,0.113681,0.115362,0.110014,0.114751,521460000
2004-07-23,0.115515,0.115668,0.110931,0.111695,371496000
2004-07-26,0.113147,0.11414,0.107493,0.108563,503208000
2004-07-27,0.109097,0.112459,0.105736,0.112153,789888000
2004-07-28,0.111924,0.112306,0.106194,0.109327,505116000
2004-07-29,0.110855,0.119335,0.110319,0.116508,747360000
2004-07-30,0.115056,0.119946,0.114827,0.117807,403956000
2004-08-02,0.117883,0.119794,0.115897,0.119335,420984000
2004-08-03,0.11987,0.119946,0.11223,0.113147,741540000
2004-08-04,0.111924,0.115439,0.111772,0.114369,507816000
2004-08-05,0.115591,0.116126,0.10925,0.111236,859920000
2004-08-06,0.077239,0.077927,0.071051,0.072044,5088948000
2004-08-09,0.073877,0.076934,0.072655,0.075252,1579212000
2004-08-10,0.079455,0.081976,0.078156,0.081212,2051916000
2004-08-11,0.080143,0.080143,0.078309,0.078843,963816000
2004-08-12,0.079073,0.079302,0.076857,0.07701,654384000
2004-08-13,0.078844,0.080753,0.078156,0.080219,815700000
2004-08-16,0.079302,0.081441,0.078843,0.079455,531732000
2004-08-17,0.081212,0.084268,0.080448,0.08381,744912000
2004-08-18,0.084191,0.089387,0.083504,0.089387,872424000
2004-08-19,0.088852,0.090456,0.087706,0.089081,724404000
2004-08-20,0.088623,0.095651,0.088317,0.094353,1199040000
2004-08-23,0.09588,0.097408,0.095346,0.096416,800028000
2004-08-24,0.097791,0.098249,0.090991,0.092824,939420000
2004-08-25,0.094887,0.097484,0.09313,0.096797,721308000
2004-08-26,0.096645,0.097638,0.09588,0.097026,612720000
2004-08-27,0.097103,0.100235,0.097026,0.09886,565128000
2004-08-30,0.098478,0.099013,0.095499,0.095575,628056000
2004-08-31,0.095957,0.096416,0.092213,0.095193,587064000
2004-09-01,0.09397,0.098401,0.092748,0.097026,591744000
2004-09-02,0.097484,0.101763,0.096568,0.100999,770088000
2004-09-03,0.097943,0.09993,0.097103,0.097943,715056000
2004-09-07,0.098554,0.100617,0.094811,0.096109,727332000
2004-09-08,0.096186,0.097026,0.093894,0.094124,834984000
2004-09-09,0.096416,0.105201,0.095957,0.103521,1299324000
2004-09-10,0.101763,0.108028,0.101458,0.107493,1039344000
2004-09-13,0.10734,0.111695,0.107188,0.109556,967752000
2004-09-14,0.108563,0.110778,0.107722,0.110014,683556000
2004-09-15,0.106652,0.106959,0.102527,0.103902,1163904000
2004-09-16,0.105659,0.108868,0.105277,0.107798,810024000
2004-09-17,0.108639,0.112841,0.107722,0.11223,1003800000
2004-09-20,0.110014,0.115286,0.108639,0.112077,794628000
2004-09-21,0.114598,0.115973,0.113223,0.115056,503904000
2004-09-22,0.112001,0.114751,0.109173,0.109709,625920000
2004-09-23,0.111007,0.111313,0.107798,0.110702,578664000
2004-09-24,0.11116,0.111313,0.105736,0.10734,476316000
2004-09-27,0.1065,0.107722,0.103521,0.10543,406020000
2004-09-28,0.105201,0.107875,0.10375,0.106959,474840000
2004-09-29,0.106882,0.112611,0.105506,0.109556,537228000
2004-09-30,0.110778,0.113452,0.108715,0.110931,619680000
2004-10-01,0.111465,0.116126,0.110931,0.115515,590412000
2004-10-04,0.116508,0.120328,0.116279,0.1188,673932000
2004-10-05,0.115897,0.118953,0.115056,0.116126,633180000
2004-10-06,0.115897,0.117119,0.113223,0.116585,498504000
2004-10-07,0.118724,0.121398,0.116661,0.117272,798072000
2004-10-08,0.116049,0.116508,0.109861,0.110855,693420000
2004-10-11,0.111007,0.113223,0.109021,0.111007,373848000
2004-10-12,0.107264,0.110243,0.105506,0.109403,827232000
2004-10-13,0.112688,0.11414,0.107798,0.108715,672816000
2004-10-14,0.109709,0.109709,0.104667,0.10543,513264000
2004-10-15,0.105659,0.105813,0.09993,0.102527,1280484000
2004-10-18,0.101916,0.10543,0.101076,0.10436,573972000
2004-10-19,0.106729,0.107798,0.102909,0.103673,618480000
2004-10-20,0.103367,0.105354,0.102756,0.104896,540204000
2004-10-21,0.105965,0.108639,0.105125,0.107264,1013964000
2004-10-22,0.108257,0.108486,0.101152,0.101458,686460000
2004-10-25,0.100617,0.104131,0.100388,0.101916,529164000
2004-10-26,0.111924,0.116049,0.108257,0.110702,2455776000
2004-10-27,0.108715,0.11582,0.108715,0.113757,1074036000
2004-10-28,0.11223,0.114598,0.111465,0.112535,561552000
2004-10-29,0.111465,0.112994,0.109556,0.110549,742860000
2004-11-01,0.112077,0.112994,0.110626,0.112918,653892000
2004-11-02,0.112611,0.11689,0.111695,0.114522,1095756000
2004-11-03,0.119182,0.119564,0.11498,0.115591,910356000
2004-11-04,0.116432,0.119182,0.113987,0.117731,995544000
2004-11-05,0.135989,0.143401,0.133239,0.134767,3849012000
2004-11-08,0.133316,0.138052,0.132705,0.136219,718620000
2004-11-09,0.134156,0.137365,0.13408,0.135379,615936000
2004-11-10,0.135226,0.136677,0.134614,0.135379,645912000
2004-11-11,0.136219,0.138052,0.135302,0.138052,507000000
2004-11-12,0.140192,0.140573,0.136906,0.138281,647076000
2004-11-15,0.136906,0.141338,0.136066,0.140344,536472000
2004-11-16,0.140803,0.142331,0.137289,0.139886,472728000
2004-11-17,0.142102,0.145998,0.140726,0.142255,602772000
2004-11-18,0.143477,0.14531,0.140497,0.144088,532524000
2004-11-19,0.15509,0.156846,0.143706,0.144852,2126052000
2004-11-22,0.145386,0.148978,0.144011,0.148978,733788000
2004-11-23,0.147755,0.151193,0.146532,0.149589,676896000
2004-11-24,0.149436,0.152645,0.149054,0.1502,428580000
2004-11-26,0.150887,0.153103,0.149589,0.151728,350760000
2004-11-29,0.152874,0.153944,0.147449,0.148748,704388000
2004-11-30,0.14936,0.149512,0.14531,0.146151,576540000
2004-12-01,0.147449,0.149818,0.14638,0.149818,514572000
2004-12-02,0.148366,0.15295,0.14722,0.151804,758652000
2004-12-03,0.155471,0.160437,0.154937,0.158375,1347312000
2004-12-06,0.159138,0.167237,0.156312,0.165938,970500000
2004-12-07,0.17564,0.190691,0.172202,0.174265,2927052000
2004-12-08,0.17671,0.179537,0.174953,0.176328,872724000
2004-12-09,0.173196,0.176557,0.169834,0.174724,869964000
2004-12-10,0.178773,0.179995,0.177016,0.178085,652848000
2004-12-13,0.175411,0.177703,0.172356,0.173196,738024000
2004-12-14,0.173348,0.176863,0.173043,0.17671,512988000
2004-12-15,0.178468,0.178849,0.175717,0.178315,432768000
2004-12-16,0.18351,0.189928,0.180377,0.180683,1524036000
2004-12-17,0.184045,0.184808,0.174113,0.176176,1214244000
2004-12-20,0.178239,0.180989,0.173348,0.174265,898728000
2004-12-21,0.174265,0.176786,0.169988,0.175564,899400000
2004-12-22,0.179078,0.179919,0.175411,0.175793,421824000
2004-12-23,0.174801,0.178239,0.17396,0.176252,366972000
2004-12-27,0.178697,0.179461,0.173807,0.174724,308208000
2004-12-28,0.175106,0.176481,0.173119,0.173807,291612000
2004-12-29,0.173272,0.177474,0.172814,0.175335,294732000
2004-12-30,0.175411,0.176863,0.173884,0.174647,259812000
2004-12-31,0.177169,0.180912,0.176481,0.179995,575964000
2005-01-03,0.18626,0.188858,0.179385,0.180148,1066716000
2005-01-04,0.181447,0.181753,0.168918,0.171668,790224000
2005-01-05,0.169834,0.175335,0.168918,0.173272,724812000
2005-01-06,0.176328,0.178391,0.170369,0.171592,563568000
2005-01-07,0.171973,0.173272,0.165785,0.168306,763092000
2005-01-10,0.168841,0.170369,0.167695,0.168688,579552000
2005-01-11,0.167084,0.168001,0.160972,0.163493,1093380000
2005-01-12,0.164945,0.165556,0.158145,0.162118,1057800000
2005-01-13,0.1625,0.168077,0.158909,0.163799,898764000
2005-01-14,0.166855,0.167237,0.162729,0.164334,573912000
2005-01-18,0.1625,0.167313,0.162118,0.166931,464556000
2005-01-19,0.167696,0.168077,0.162424,0.163112,336492000
2005-01-20,0.159826,0.167466,0.159826,0.163493,640080000
2005-01-21,0.163722,0.167008,0.163188,0.163799,596352000
2005-01-24,0.162882,0.16525,0.156312,0.157229,463704000
2005-01-25,0.157916,0.162195,0.156999,0.159979,439704000
2005-01-26,0.160513,0.164258,0.15784,0.162042,429120000
2005-01-27,0.162347,0.175794,0.161354,0.17503,1002912000
2005-01-28,0.175717,0.176405,0.17098,0.174801,671052000
2005-01-31,0.176252,0.178391,0.172661,0.175106,562968000
2005-02-01,0.174953,0.179155,0.173884,0.178391,507180000
2005-02-02,0.18542,0.189774,0.180148,0.188323,2035404000
2005-02-03,0.186336,0.187636,0.183739,0.186336,690120000
2005-02-04,0.186413,0.197567,0.186337,0.197033,806448000
2005-02-07,0.197262,0.200929,0.192907,0.194664,521628000
2005-02-08,0.193442,0.199706,0.19283,0.196574,455772000
2005-02-09,0.197109,0.19772,0.188705,0.189698,783756000
2005-02-10,0.190691,0.195122,0.190004,0.194129,602376000
2005-02-11,0.192907,0.201234,0.192219,0.199783,556512000
2005-02-14,0.199706,0.200471,0.194817,0.19558,432900000
2005-02-15,0.19688,0.203602,0.196574,0.197338,748500000
2005-02-16,0.196726,0.199554,0.193136,0.19665,466464000
2005-02-17,0.199325,0.199401,0.193365,0.194893,1017408000
2005-02-18,0.209868,0.216208,0.204061,0.215979,3132120000
2005-02-22,0.214528,0.223772,0.212618,0.218729,1420800000
2005-02-23,0.215215,0.21789,0.20811,0.211624,1107840000
2005-02-24,0.208722,0.217507,0.208722,0.217202,695496000
2005-02-25,0.217507,0.22148,0.215139,0.220334,525132000
2005-02-28,0.219265,0.221557,0.217354,0.22148,758064000
2005-03-01,0.222473,0.226141,0.218729,0.220945,737148000
2005-03-02,0.2185,0.219723,0.213153,0.214452,947460000
2005-03-03,0.213916,0.215291,0.208415,0.211548,761292000
2005-03-04,0.21216,0.213993,0.208874,0.210631,593124000
2005-03-07,0.211548,0.217202,0.210097,0.21277,511176000
2005-03-08,0.212236,0.212694,0.200623,0.201998,1332384000
2005-03-09,0.2007,0.204443,0.196116,0.196726,910140000
2005-03-10,0.197338,0.199095,0.193518,0.19665,689280000
2005-03-11,0.198408,0.198713,0.190462,0.19222,732180000
2005-03-14,0.196192,0.198484,0.194817,0.197643,572148000
2005-03-15,0.198637,0.200547,0.193518,0.193671,378108000
2005-03-16,0.192907,0.195963,0.190309,0.190386,535356000
2005-03-17,0.190996,0.191684,0.188017,0.188475,442584000
2005-03-18,0.188628,0.18924,0.181218,0.184656,639012000
2005-03-21,0.184579,0.191455,0.183433,0.190997,654456000
2005-03-22,0.19115,0.192907,0.186871,0.187559,622992000
2005-03-23,0.187329,0.192907,0.186948,0.191608,728784000
2005-03-24,0.192143,0.197338,0.191837,0.19199,865356000
2005-03-28,0.192066,0.194817,0.188017,0.189851,511188000
2005-03-29,0.189621,0.191761,0.184808,0.185649,587400000
2005-03-30,0.185725,0.188323,0.179307,0.185649,858708000
2005-03-31,0.184579,0.185878,0.180683,0.181523,518316000
2005-04-01,0.183739,0.184808,0.178697,0.179766,510756000
2005-04-04,0.178773,0.179308,0.174724,0.178697,421428000
2005-04-05,0.178773,0.182516,0.174494,0.175564,430128000
2005-04-06,0.178849,0.181829,0.177627,0.178239,567468000
2005-04-07,0.179155,0.183357,0.176099,0.181523,506352000
2005-04-08,0.182287,0.186336,0.178773,0.179155,621540000
2005-04-11,0.180454,0.181065,0.175106,0.17564,328380000
2005-04-12,0.175106,0.178085,0.17121,0.17778,512232000
2005-04-13,0.178009,0.178468,0.169223,0.170369,498408000
2005-04-14,0.170751,0.172356,0.168383,0.168994,352080000
2005-04-15,0.166855,0.168077,0.161583,0.163112,630156000
2005-04-18,0.162118,0.165633,0.161201,0.161966,473100000
2005-04-19,0.164639,0.168842,0.163875,0.167619,365460000
2005-04-20,0.170446,0.171515,0.162347,0.1625,564672000
2005-04-21,0.165785,0.172126,0.164334,0.171515,538152000
2005-04-22,0.170446,0.171592,0.167925,0.16991,336276000
2005-04-25,0.171363,0.173884,0.170522,0.172585,318168000
2005-04-26,0.172661,0.176252,0.168306,0.171821,353148000
2005-04-27,0.167313,0.167925,0.161813,0.16525,609348000
2005-04-28,0.164716,0.168001,0.163112,0.165785,372948000
2005-04-29,0.167389,0.168688,0.159826,0.167542,478356000
2005-05-02,0.169529,0.171439,0.16441,0.166931,334908000
2005-05-03,0.167084,0.17014,0.165327,0.166014,439512000
2005-05-04,0.166779,0.172509,0.166243,0.171286,468816000
2005-05-05,0.172279,0.176786,0.171363,0.174647,619272000
2005-05-06,0.17671,0.177093,0.172661,0.177016,355728000
2005-05-09,0.17778,0.181523,0.17671,0.180301,745332000
2005-05-10,0.178009,0.178085,0.171286,0.173272,735120000
2005-05-11,0.174189,0.174953,0.170064,0.170369,555420000
2005-05-12,0.170369,0.176405,0.170217,0.174113,835584000
2005-05-13,0.189851,0.194588,0.181829,0.193518,2650320000
2005-05-16,0.191226,0.195504,0.19115,0.194205,664104000
2005-05-17,0.193059,0.197262,0.192907,0.196345,639804000
2005-05-18,0.195887,0.198255,0.193824,0.197796,550056000
2005-05-19,0.198255,0.199095,0.195199,0.197414,452880000
2005-05-20,0.197185,0.201005,0.194893,0.200929,517008000
2005-05-23,0.202304,0.207652,0.201693,0.205589,703668000
2005-05-24,0.204596,0.209256,0.203602,0.208492,522192000
2005-05-25,0.208034,0.209103,0.203831,0.205818,535272000
2005-05-26,0.207652,0.213229,0.20727,0.211624,788784000
2005-05-27,0.212236,0.212236,0.208034,0.210249,322740000
2005-05-31,0.209332,0.21109,0.203602,0.20704,763176000
2005-06-01,0.205665,0.21277,0.203221,0.208951,796632000
2005-06-02,0.208186,0.216743,0.208186,0.216743,684348000
2005-06-03,0.215979,0.217966,0.213916,0.216208,559620000
2005-06-06,0.212312,0.216514,0.21216,0.214145,512892000
2005-06-07,0.212694,0.216208,0.208186,0.208951,974136000
2005-06-08,0.209485,0.212389,0.205284,0.207499,618720000
2005-06-09,0.205894,0.216285,0.205665,0.216208,619908000
2005-06-10,0.215979,0.216208,0.212312,0.213764,465096000
2005-06-13,0.213916,0.224536,0.213306,0.2185,1409916000
2005-06-14,0.218577,0.222167,0.198713,0.205589,2408412000
2005-06-15,0.20429,0.205894,0.19688,0.204977,1669788000
2005-06-16,0.204901,0.207423,0.201922,0.206047,489240000
2005-06-17,0.208569,0.208951,0.205055,0.205589,456348000
2005-06-20,0.205589,0.210097,0.202227,0.208722,606060000
2005-06-21,0.210097,0.211701,0.20811,0.210707,428172000
2005-06-22,0.212923,0.214375,0.207881,0.210478,700668000
2005-06-23,0.210097,0.216361,0.209332,0.213764,836976000
2005-06-24,0.213382,0.213458,0.205818,0.206964,475632000
2005-06-27,0.205665,0.207346,0.20345,0.205284,354588000
2005-06-28,0.206123,0.207957,0.203832,0.206582,262308000
2005-06-29,0.206659,0.20704,0.202992,0.204672,283572000
2005-06-30,0.206047,0.207957,0.202533,0.204138,593232000
2005-07-01,0.20345,0.20536,0.200929,0.205054,315168000
2005-07-05,0.205818,0.209103,0.203832,0.208263,388440000
2005-07-06,0.208951,0.214757,0.206582,0.21384,703632000
2005-07-07,0.210478,0.213916,0.209791,0.212312,465900000
2005-07-08,0.213611,0.215674,0.210861,0.214986,408132000
2005-07-11,0.216896,0.220411,0.215979,0.218195,399492000
2005-07-12,0.218042,0.218653,0.212541,0.216973,564252000
2005-07-13,0.217889,0.2185,0.213611,0.217278,594780000
2005-07-14,0.21957,0.223849,0.207346,0.207652,1871496000
2005-07-15,0.20704,0.207652,0.201846,0.205436,1223352000
2005-07-18,0.204825,0.204901,0.198255,0.200318,1044900000
2005-07-19,0.20154,0.203526,0.200012,0.203068,517896000
2005-07-20,0.2007,0.206964,0.197949,0.206124,526500000
2005-07-21,0.20345,0.204367,0.198408,0.202609,594528000
2005-07-22,0.203602,0.206506,0.195887,0.197338,699264000
2005-07-25,0.195046,0.204596,0.194205,0.198484,974952000
2005-07-26,0.197643,0.202915,0.19688,0.202609,759492000
2005-07-27,0.202915,0.207652,0.199477,0.206735,807828000
2005-07-28,0.206353,0.209332,0.203526,0.208339,411240000
2005-07-29,0.207499,0.209715,0.205055,0.206735,351660000
2005-08-01,0.207957,0.210784,0.206582,0.209868,389040000
2005-08-02,0.210097,0.213382,0.209791,0.212694,422652000
2005-08-03,0.212694,0.214681,0.210784,0.212694,518256000
2005-08-04,0.21109,0.212006,0.21002,0.210478,356424000
2005-08-05,0.210173,0.216285,0.208722,0.215827,684096000
2005-08-08,0.217278,0.221327,0.215062,0.21659,725544000
2005-08-09,0.216896,0.217431,0.213687,0.216056,291900000
2005-08-10,0.216973,0.218042,0.210631,0.212847,440556000
2005-08-11,0.212847,0.216208,0.210784,0.215827,701556000
2005-08-12,0.228509,0.230801,0.220716,0.228814,2295420000
2005-08-15,0.229578,0.236989,0.226675,0.234621,882804000
2005-08-16,0.232405,0.234468,0.228967,0.230648,637488000
2005-08-17,0.229655,0.233475,0.229502,0.230648,607572000
2005-08-18,0.228891,0.230037,0.223695,0.224688,822732000
2005-08-19,0.225071,0.225758,0.222396,0.223084,422232000
2005-08-22,0.222703,0.226293,0.218653,0.22125,547224000
2005-08-23,0.221021,0.223849,0.220258,0.222703,254460000
2005-08-24,0.22125,0.227592,0.220181,0.222855,514620000
2005-08-25,0.223849,0.225605,0.221938,0.224383,296484000
2005-08-26,0.224612,0.224612,0.218806,0.220945,323436000
2005-08-29,0.218882,0.221557,0.217125,0.221327,343392000
2005-08-30,0.220945,0.229808,0.22064,0.229272,948852000
2005-08-31,0.228738,0.237294,0.22805,0.234392,906804000
2005-09-01,0.233704,0.236607,0.232481,0.234468,556884000
2005-09-02,0.234926,0.234926,0.229884,0.230648,469800000
2005-09-06,0.231488,0.23378,0.227974,0.232558,423096000
2005-09-07,0.232252,0.24058,0.231641,0.239968,588012000
2005-09-08,0.238517,0.245774,0.238517,0.242795,646116000
2005-09-09,0.245393,0.246462,0.24142,0.245927,454236000
2005-09-12,0.246157,0.24692,0.242184,0.245087,556584000
2005-09-13,0.243941,0.25372,0.243941,0.252498,854724000
2005-09-14,0.250588,0.253949,0.248296,0.249442,503448000
2005-09-15,0.253262,0.2567,0.251734,0.253873,759756000
2005-09-16,0.256012,0.257387,0.251963,0.254025,519828000
2005-09-19,0.25372,0.254561,0.24906,0.250435,428316000
2005-09-20,0.252345,0.258151,0.25204,0.255325,522192000
2005-09-21,0.254332,0.259374,0.250894,0.253109,625656000
2005-09-22,0.25372,0.25372,0.241802,0.24631,739152000
2005-09-23,0.245775,0.25204,0.243712,0.2499,314640000
2005-09-26,0.251811,0.25372,0.247303,0.251963,406776000
2005-09-27,0.253033,0.255249,0.250894,0.252803,404160000
2005-09-28,0.253567,0.255019,0.250665,0.254332,353556000
2005-09-29,0.254408,0.259755,0.252345,0.259603,513372000
2005-09-30,0.259755,0.264263,0.259221,0.261895,458832000
2005-10-03,0.264951,0.270986,0.262812,0.269076,549888000
2005-10-04,0.270222,0.274653,0.264951,0.265562,514476000
2005-10-05,0.265868,0.265868,0.255171,0.256776,599184000
2005-10-06,0.256471,0.260443,0.248143,0.255859,685512000
2005-10-07,0.256317,0.258915,0.250587,0.252574,551952000
2005-10-10,0.253873,0.254332,0.246081,0.246157,459216000
2005-10-11,0.247073,0.249212,0.240274,0.243101,540048000
2005-10-12,0.242413,0.249748,0.242107,0.246004,657660000
2005-10-13,0.245469,0.245851,0.235308,0.244705,509304000
2005-10-14,0.246462,0.249519,0.240656,0.244705,311256000
2005-10-17,0.244858,0.249519,0.244858,0.247073,243912000
2005-10-18,0.24799,0.248449,0.24142,0.243024,299832000
2005-10-19,0.239892,0.241344,0.233093,0.240961,635952000
2005-10-20,0.241344,0.247685,0.240274,0.242643,359520000
2005-10-21,0.246768,0.247532,0.242336,0.244018,298368000
2005-10-24,0.246157,0.250665,0.243941,0.250665,291012000
2005-10-25,0.248983,0.253033,0.247914,0.252269,334680000
2005-10-26,0.252345,0.25288,0.245011,0.245393,415344000
2005-10-27,0.245851,0.246615,0.23951,0.240274,227784000
2005-10-28,0.240885,0.248143,0.234926,0.247685,464640000
2005-10-31,0.248678,0.258075,0.248678,0.256318,432420000
2005-11-01,0.256318,0.258228,0.251199,0.253186,400488000
2005-11-02,0.253262,0.26816,0.252116,0.267854,523668000
2005-11-03,0.269688,0.271215,0.262583,0.264722,465072000
2005-11-04,0.264875,0.265485,0.257464,0.260214,570276000
2005-11-07,0.261589,0.262506,0.257999,0.259068,370824000
2005-11-08,0.260062,0.260291,0.253109,0.254255,538968000
2005-11-09,0.25479,0.267396,0.251887,0.265714,818880000
2005-11-10,0.274959,0.280918,0.250894,0.255859,2503620000
2005-11-11,0.258075,0.263117,0.256929,0.260062,545928000
2005-11-14,0.260138,0.267396,0.256165,0.265562,493668000
2005-11-15,0.267167,0.269688,0.265333,0.266173,496200000
2005-11-16,0.266479,0.26793,0.260062,0.265256,455280000
2005-11-17,0.267472,0.277251,0.264339,0.277022,703260000
2005-11-18,0.277939,0.280231,0.271063,0.276487,465768000
2005-11-21,0.276793,0.281835,0.274959,0.281377,454704000
2005-11-22,0.282828,0.291614,0.280612,0.288863,731700000
2005-11-23,0.289169,0.292225,0.286495,0.288024,411948000
2005-11-25,0.289399,0.291308,0.287412,0.29085,116676000
2005-11-28,0.291614,0.294135,0.284203,0.289399,424524000
2005-11-29,0.272285,0.280002,0.26984,0.271063,1043136000
2005-11-30,0.269152,0.277557,0.269076,0.276181,575448000
2005-12-01,0.278473,0.280765,0.275494,0.279466,562032000
2005-12-02,0.280765,0.281453,0.275799,0.279543,334476000
2005-12-05,0.280154,0.280154,0.273431,0.274348,387708000
2005-12-06,0.274806,0.279237,0.274424,0.275494,375252000
2005-12-07,0.276564,0.278244,0.271215,0.275952,352668000
2005-12-08,0.274501,0.278091,0.270605,0.273736,386664000
2005-12-09,0.274577,0.278015,0.270757,0.277633,262896000
2005-12-12,0.278397,0.282294,0.277939,0.281682,281136000
2005-12-13,0.282217,0.287794,0.280154,0.285349,443412000
2005-12-14,0.28321,0.284586,0.279314,0.282675,287472000
2005-12-15,0.282446,0.284586,0.276181,0.279085,332724000
2005-12-16,0.280078,0.282752,0.277404,0.281529,1065600000
2005-12-19,0.28214,0.284203,0.276181,0.276869,292296000
2005-12-20,0.276564,0.280765,0.273049,0.276716,304356000
2005-12-21,0.278015,0.280307,0.27366,0.276181,289380000
2005-12-22,0.275952,0.284891,0.275876,0.284586,318336000
2005-12-23,0.285349,0.287183,0.28344,0.286801,214536000
2005-12-27,0.286495,0.291691,0.285578,0.288558,367968000
2005-12-28,0.288558,0.292149,0.286725,0.291232,264420000
2005-12-29,0.291079,0.291996,0.283516,0.284738,310464000
2005-12-30,0.283133,0.28321,0.278168,0.279314,229608000
2006-01-03,0.280918,0.294135,0.280002,0.291996,472812000
2006-01-04,0.294212,0.300629,0.291155,0.300171,510072000
2006-01-05,0.300247,0.307505,0.299713,0.30697,646092000
2006-01-06,0.310485,0.313158,0.298337,0.312012,623388000
2006-01-09,0.31186,0.322403,0.311172,0.320722,560484000
2006-01-10,0.319194,0.320799,0.315145,0.320799,339660000
2006-01-11,0.321104,0.334244,0.320569,0.332411,626304000
2006-01-12,0.332334,0.337453,0.325305,0.327674,495504000
2006-01-13,0.32691,0.329584,0.320187,0.324771,421296000
2006-01-17,0.32034,0.324695,0.316062,0.324542,329232000
2006-01-18,0.314686,0.327292,0.311707,0.326222,459948000
2006-01-19,0.330577,0.348836,0.329966,0.344329,914760000
2006-01-20,0.344864,0.348837,0.334626,0.334703,461604000
2006-01-23,0.337301,0.33944,0.332717,0.336613,334884000
2006-01-24,0.337377,0.345323,0.33646,0.338294,388896000
2006-01-25,0.339974,0.34219,0.331265,0.335314,400236000
2006-01-26,0.340203,0.347079,0.338064,0.346774,448836000
2006-01-27,0.351282,0.357241,0.348378,0.353344,385044000
2006-01-30,0.354872,0.355254,0.347767,0.349371,315780000
2006-01-31,0.347614,0.349524,0.340815,0.343489,384456000
2006-02-01,0.337301,0.345093,0.336002,0.343718,450852000
2006-02-02,0.34685,0.347079,0.332717,0.333251,473736000
2006-02-03,0.331112,0.340432,0.330043,0.336307,504252000
2006-02-06,0.33539,0.346162,0.333939,0.345781,363468000
2006-02-07,0.346469,0.346469,0.333327,0.333481,399408000
2006-02-08,0.334473,0.343107,0.334473,0.343107,393072000
2006-02-09,0.344177,0.349524,0.335161,0.337301,437100000
2006-02-10,0.338523,0.340051,0.327521,0.33539,414996000
2006-02-13,0.334321,0.338905,0.332029,0.336536,280740000
2006-02-14,0.336536,0.33837,0.332717,0.337148,342348000
2006-02-15,0.33646,0.344558,0.335619,0.343641,493296000
2006-02-16,0.350059,0.361366,0.347691,0.360602,1305888000
2006-02-17,0.387112,0.387495,0.360602,0.362664,2356956000
2006-02-21,0.361901,0.362512,0.351816,0.354949,684060000
2006-02-22,0.349907,0.357164,0.341502,0.354337,939756000
2006-02-23,0.353268,0.355636,0.34792,0.348913,385128000
2006-02-24,0.350441,0.354643,0.347003,0.348837,416412000
2006-02-27,0.351511,0.365186,0.347844,0.362971,666468000
2006-02-28,0.361366,0.364422,0.356553,0.360067,563316000
2006-03-01,0.361366,0.375882,0.359074,0.373743,703932000
2006-03-02,0.373361,0.379549,0.369464,0.374277,545460000
2006-03-03,0.370839,0.38207,0.370152,0.375576,595800000
2006-03-06,0.382911,0.385432,0.372978,0.374812,529020000
2006-03-07,0.374889,0.377791,0.360984,0.368394,606204000
2006-03-08,0.368472,0.370381,0.353421,0.366561,670800000
2006-03-09,0.370992,0.377181,0.368242,0.368471,536700000
2006-03-10,0.368089,0.372749,0.358768,0.362054,521580000
2006-03-13,0.365721,0.368165,0.362971,0.366409,372132000
2006-03-14,0.366714,0.378098,0.365339,0.376569,627792000
2006-03-15,0.377333,0.38314,0.375882,0.382605,510600000
2006-03-16,0.383292,0.383751,0.368318,0.369617,568416000
2006-03-17,0.36786,0.37359,0.362359,0.372597,618588000
2006-03-20,0.375882,0.375958,0.369388,0.36977,293772000
2006-03-21,0.388029,0.394981,0.377868,0.388029,1235472000
2006-03-22,0.378174,0.380007,0.368394,0.376875,1158576000
2006-03-23,0.378174,0.385432,0.373895,0.383904,661992000
2006-03-24,0.384897,0.397579,0.384286,0.396892,687936000
2006-03-27,0.397197,0.407893,0.395898,0.407587,651444000
2006-03-28,0.405753,0.419276,0.404914,0.413852,795204000
2006-03-29,0.415609,0.436848,0.412171,0.436084,987096000
2006-03-30,0.436543,0.441432,0.428673,0.439064,1063308000
2006-03-31,0.438758,0.44487,0.434785,0.437459,835560000
2006-04-03,0.439751,0.448461,0.434251,0.442349,968916000
2006-04-04,0.44296,0.46374,0.442502,0.463052,1200612000
2006-04-05,0.462213,0.469089,0.452357,0.466797,1112976000
